,CPU Name,Platform Name,Single-core Score,Multi-core Score
2379,Intel Celeron N4500 1112 MHz (2 cores),Windows,481,767
2380,Intel Celeron N4500 1113 MHz (2 cores),Windows,484,764
2381,Intel Celeron N4500 2800 MHz (2 cores),Linux,520,900
2382,Intel Celeron N4500 1112 MHz (2 cores),Windows,500,862
2383,Intel Celeron N4500 1113 MHz (2 cores),Windows,501,859
2384,Intel Celeron N4500 1114 MHz (2 cores),Windows,348,624
2385,Intel Celeron N4500 1114 MHz (2 cores),Windows,445,755
2386,Intel Celeron N4500 2800 MHz (2 cores),Linux,520,879
2387,Intel Celeron N4500 2800 MHz (2 cores),Linux,523,920
2388,Intel Celeron N4500 2800 MHz (2 cores),Linux,524,930
2389,Intel Celeron N4500 2800 MHz (2 cores),Linux,540,955
2390,Intel Celeron N4500 1114 MHz (2 cores),Windows,423,800
2391,Intel Celeron N4500 2800 MHz (2 cores),Linux,519,843
2392,Intel Celeron N4500 1113 MHz (2 cores),Windows,503,827
2393,Intel Celeron N4500 1114 MHz (2 cores),Windows,385,745
2394,Intel Celeron N4500 2800 MHz (2 cores),Linux,522,880
2395,Intel Celeron N4500 1114 MHz (2 cores),Windows,435,774
2396,Intel Celeron N4500 1114 MHz (2 cores),Windows,491,823
2397,Intel Celeron N4500 1114 MHz (2 cores),Windows,492,674
2398,Intel Celeron N4500 1112 MHz (2 cores),Windows,480,812
2399,Intel Celeron N4500 1114 MHz (2 cores),Windows,473,825
2400,Intel Celeron N4500 2800 MHz (2 cores),Linux,515,882
2401,Intel Celeron N4500 1114 MHz (2 cores),Windows,299,485
2402,Intel Celeron N4500 1112 MHz (2 cores),Windows,492,819
2403,Intel Celeron N4500 1113 MHz (2 cores),Windows,490,843
2404,Intel Celeron N4500 1112 MHz (2 cores),Windows,493,832
2405,Intel Celeron N4500 1114 MHz (2 cores),Windows,262,455
2406,Intel Celeron N4500 2800 MHz (2 cores),Linux,518,887
2407,Intel Celeron N4500 2800 MHz (2 cores),Linux,514,885
2408,Intel Celeron N4500 2800 MHz (2 cores),Linux,500,759
2409,Intel Celeron N4500 2800 MHz (2 cores),Linux,515,883
2410,Intel Celeron N4500 2800 MHz (2 cores),Linux,520,909
2411,Intel Celeron N4500 1114 MHz (2 cores),Windows,469,740
2412,Intel Celeron N4500 1114 MHz (2 cores),Windows,461,786
2413,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2260,7412
2414,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2223,7386
2415,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2337,9737
2416,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2352,10345
2417,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2327,9885
2418,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1685,6364
2419,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2388,9351
2420,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2288,7419
2421,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2270,7326
2422,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2474,9554
2423,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2299,8026
2424,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2431,9554
2425,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2425,9385
2426,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2379,10538
2427,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2096,7493
2428,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2385,11181
2429,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2109,10758
2430,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1884,5837
2431,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2319,6972
2432,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1329,3137
2433,Intel Core i5-1335U 4600 MHz (10 cores),Linux,2527,9184
2434,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2313,6413
2435,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1589,6948
2436,Intel Core i5-13500H 4700 MHz (12 cores),Linux,2044,7467
2437,Intel Core i5-13500H 4700 MHz (12 cores),Linux,2056,6995
2438,Intel Core i5-13500H 4700 MHz (12 cores),Linux,2058,7721
2439,Intel Core i5-13500H 4700 MHz (12 cores),Linux,2069,6968
2440,Intel Core i5-13420H 4600 MHz (8 cores),Linux,2080,8658
2441,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2307,11655
2442,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2314,11549
2443,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2446,11799
2444,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1988,9092
2445,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2347,7570
2446,Intel Core i5-13500H 3192 MHz (12 cores),Windows,1988,10127
2447,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2280,6056
2448,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2129,6327
2449,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2193,5536
2450,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2248,9826
2451,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2313,9217
2452,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2252,9723
2453,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1514,5563
2454,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2336,9074
2455,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2375,8719
2456,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2349,9463
2457,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2356,9525
2458,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2383,9587
2459,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2427,11920
2460,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2413,11853
2461,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2197,11440
2462,Intel Core i5-1335U 4600 MHz (10 cores),Linux,2075,7757
2463,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2329,9356
2464,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2391,12025
2465,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2415,11951
2466,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1551,8878
2467,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2378,10006
2468,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1556,7362
2469,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2340,9393
2470,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2179,8612
2471,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2158,10405
2472,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2381,9447
2473,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2388,9440
2474,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2144,7218
2475,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2366,11531
2476,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2406,12120
2477,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1268,8372
2478,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1169,6491
2479,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2193,5829
2480,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2147,5399
2481,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2113,5792
2482,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1378,6702
2483,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1405,6799
2484,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2152,8077
2485,Intel Core i5-13400 2500 MHz (10 cores),Windows,2236,8147
2486,Intel Core i5-13400 2500 MHz (10 cores),Windows,2226,7768
2487,Intel Core i5-13400 2500 MHz (10 cores),Windows,2208,7644
2488,Intel Core i5-13400 2500 MHz (10 cores),Windows,2304,8273
2489,Intel Core i5-13400 2500 MHz (10 cores),Windows,2280,8115
2490,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2285,8556
2491,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1603,8161
2492,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2240,8946
2493,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2299,7754
2494,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2281,9170
2495,Intel Core i5-13400 2500 MHz (10 cores),Windows,2343,11117
2496,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1064,5676
2497,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2304,7528
2498,Intel Core i5-1335U 1300 MHz (10 cores),Windows,700,7593
2499,Intel Core i5-13500H 3192 MHz (12 cores),Windows,1912,8721
2500,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2311,9981
2501,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2321,9912
2502,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1579,6649
2503,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2002,9608
2504,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1303,5727
2505,Intel Core i5-1350P 1900 MHz (12 cores),Windows,2227,6151
2506,Intel Core i5-1350P 1900 MHz (12 cores),Windows,2161,6001
2507,Intel Core i5-1350P 1900 MHz (12 cores),Windows,2031,4919
2508,Intel Core i5-1350P 1900 MHz (12 cores),Windows,2212,6282
2509,Intel Core i5-1350P 1900 MHz (12 cores),Windows,2202,5867
2510,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1555,6884
2511,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2215,10783
2512,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2371,12590
2513,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2404,12494
2514,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2314,11628
2515,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2251,10877
2516,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2361,11687
2517,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2289,9769
2518,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2383,10460
2519,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1489,7645
2520,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1525,7089
2521,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2144,9685
2522,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2115,9224
2523,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1990,7942
2524,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2070,7900
2525,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1808,9089
2526,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1815,9540
2527,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2200,9993
2528,Intel Core i5-1335U 2493 MHz (10 cores),Windows,1970,4236
2529,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1938,7203
2530,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1740,4951
2531,Intel Core i5-13400 2500 MHz (10 cores),Windows,2310,11106
2532,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1357,5420
2533,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2326,10988
2534,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2172,9807
2535,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1501,7104
2536,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2299,11642
2537,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2338,11569
2538,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2165,11057
2539,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1492,6951
2540,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1579,7099
2541,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2205,10556
2542,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2290,11006
2543,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2198,7564
2544,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2015,8750
2545,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2387,9584
2546,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2357,11709
2547,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1515,6622
2548,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1571,5638
2549,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2204,9193
2550,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2281,8890
2551,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1520,7500
2552,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2165,8664
2553,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2131,7131
2554,Intel Core i5-1340P 4600 MHz (12 cores),Linux,2491,8142
2555,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2315,11823
2556,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2467,12912
2557,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2344,8189
2558,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2327,8261
2559,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2419,11825
2560,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2429,11728
2561,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2360,7948
2562,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2239,7924
2563,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2317,7281
2564,Intel Core i5-13400F 2493 MHz (10 cores),Windows,1213,10735
2565,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1603,8157
2566,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1626,6674
2567,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1991,7343
2568,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1973,7396
2569,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1990,7462
2570,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2204,10729
2571,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2420,11754
2572,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1976,7323
2573,Intel Core i5-1335U 4600 MHz (10 cores),Linux,1921,6768
2574,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2418,10113
2575,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2388,10044
2576,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2129,4068
2577,Intel Core i5-13500HX 2693 MHz (14 cores),Windows,2501,13271
2578,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1257,4888
2579,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2256,6557
2580,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2330,8554
2581,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2296,8160
2582,Intel Core i5-1335U 2493 MHz (10 cores),Windows,2243,6061
2583,Intel Core i5-1335U 2493 MHz (10 cores),Windows,2260,6023
2584,Intel Core i5-1335U 2493 MHz (10 cores),Windows,2238,6052
2585,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1220,5569
2586,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1180,5596
2587,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2404,10484
2588,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1594,7170
2589,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2282,8577
2590,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2309,8475
2591,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2302,8521
2592,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2496,12253
2593,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2352,7630
2594,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2322,11748
2595,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1972,8400
2596,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2357,6924
2597,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2344,8603
2598,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2272,6206
2599,Intel Core i5-1335U 4600 MHz (10 cores),Linux,2532,9281
2600,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2267,6637
2601,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2330,8641
2602,Intel Core i5-13400F 2500 MHz (10 cores),Windows,2296,11449
2603,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2408,10653
2604,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2320,10324
2605,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1631,7228
2606,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2324,9336
2607,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2323,9349
2608,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2222,9060
2609,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1660,6424
2610,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2400,11718
2611,Intel Core i5-13400 2500 MHz (10 cores),Windows,2223,10764
2612,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2270,10016
2613,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2309,10122
2614,Intel Core i5-13420H 2593 MHz (8 cores),Windows,2280,10183
2615,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2371,9322
2616,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1735,7670
2617,Intel Core i5-1340P 2194 MHz (12 cores),Windows,977,5634
2618,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2360,6100
2619,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2474,8189
2620,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2357,11319
2621,Intel Core i5-1335U 2493 MHz (10 cores),Windows,2450,6517
2622,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2290,8109
2623,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2169,6876
2624,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2388,9450
2625,Intel Core i5-13500HX 2693 MHz (14 cores),Windows,1863,12330
2626,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2415,11992
2627,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2002,8589
2628,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2395,11710
2629,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2396,11129
2630,Intel Core i5-1345U 2493 MHz (10 cores),Windows,2348,6224
2631,Intel Core i5-1335U 2493 MHz (10 cores),Windows,1571,3863
2632,Intel Core i5-1335U 2493 MHz (10 cores),Windows,2427,8549
2633,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2166,6169
2634,Intel Core i5-13500H 2600 MHz (12 cores),Windows,1981,8066
2635,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2289,7083
2636,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2425,11583
2637,Intel Core i5-1345U 1600 MHz (10 cores),Windows,2196,7242
2638,Intel Core i5-13400 2500 MHz (10 cores),Windows,2369,11178
2639,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2314,11373
2640,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2306,9293
2641,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2168,8947
2642,Intel Core i5-1340P 4600 MHz (12 cores),Linux,2557,11373
2643,Intel Core i5-1340P 4600 MHz (12 cores),Linux,2153,10112
2644,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2284,6111
2645,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2292,6143
2646,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2182,6177
2647,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2214,10346
2648,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1608,6568
2649,Intel Core i5-1340P 1900 MHz (12 cores),Windows,1542,7779
2650,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1304,7583
2651,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1614,6568
2652,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2202,9156
2653,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1946,7508
2654,Intel Core i5-13500H 2600 MHz (12 cores),Windows,2464,11052
2655,Intel Core i5-1335U 1300 MHz (10 cores),Windows,2248,9058
2656,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2366,11329
2657,Intel Core i5-13420H 2100 MHz (8 cores),Windows,2338,10097
2658,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2251,9828
2659,Intel Core i5-1335U 1300 MHz (10 cores),Windows,1530,6931
2660,Intel Core i5-13420H 2100 MHz (8 cores),Windows,1685,6765
2661,Intel Core i5-1340P 1900 MHz (12 cores),Windows,2008,8234
2662,Intel Core i5-13500H 3192 MHz (12 cores),Windows,2395,11996
2663,Intel Core i7-12650H 3200 MHz (16 cores),Android,1864,8695
2664,Intel Core i7-12650H 3200 MHz (6 cores),Android,1782,6965
2665,Intel Core i7-12650H 3200 MHz (16 cores),Android,1878,6749
2666,Intel Core i7-12650H 2465 MHz (8 cores),Android,875,2439
2667,Intel Core i7-12650H 2000 MHz (4 cores),Android,1260,3452
2668,Intel Core i7-12650H 2000 MHz (2 cores),Android,1362,4184
2669,Intel Core i7-12650H 2000 MHz (4 cores),Android,1363,3722
2670,Apple M2 3479 MHz (8 cores),macOS,1482,5650
2671,Apple M2 3478 MHz (8 cores),macOS,2558,9439
2672,Apple M2 3479 MHz (8 cores),macOS,2602,10032
2673,Apple M2 3468 MHz (8 cores),macOS,2556,8791
2674,Apple M2 1949 MHz (8 cores),macOS,1504,5374
2675,VirtualApple 2400 MHz (8 cores),macOS,2619,10055
2676,Apple M2 3476 MHz (8 cores),macOS,2610,10022
2677,Apple M2 3418 MHz (8 cores),macOS,2562,9094
2678,Apple M2 3479 MHz (8 cores),macOS,2589,9420
2679,Apple M2 1953 MHz (8 cores),macOS,1485,5361
2680,Apple M2 3464 MHz (8 cores),macOS,2585,9187
2681,Apple M2 3474 MHz (8 cores),macOS,2659,10078
2682,Apple M2 1954 MHz (8 cores),macOS,2625,10098
2683,Apple M2 1954 MHz (8 cores),macOS,1491,5741
2684,Apple M2 3474 MHz (8 cores),macOS,2612,9987
2685,Apple M2 3429 MHz (8 cores),macOS,2556,8567
2686,Apple M2 3477 MHz (8 cores),macOS,2559,9675
2687,Apple M2 3478 MHz (8 cores),macOS,2629,9851
2688,Apple M2 3483 MHz (8 cores),macOS,2586,9974
2689,Apple M2 3477 MHz (8 cores),macOS,2643,9905
2690,Apple M2 3475 MHz (8 cores),macOS,2632,10021
2691,Apple M2 3477 MHz (8 cores),macOS,2622,9973
2692,Apple M2 3477 MHz (8 cores),macOS,2628,9659
2693,Apple M2 3463 MHz (8 cores),macOS,2623,9949
2694,Apple M2 3477 MHz (8 cores),macOS,2571,9523
2695,Apple M2 3475 MHz (8 cores),macOS,2656,10110
2696,Apple M2 3477 MHz (8 cores),macOS,2594,10015
2697,Apple M2 1951 MHz (8 cores),macOS,1502,5642
2698,Apple M2 3252 MHz (8 cores),macOS,2331,6986
2699,Apple M2 3475 MHz (8 cores),macOS,2656,10060
2700,Apple M2 3475 MHz (8 cores),macOS,2601,9868
2701,Apple M2 3478 MHz (8 cores),macOS,2632,9627
2702,Apple M2 1952 MHz (8 cores),macOS,2612,9929
2703,Apple M2 1952 MHz (8 cores),macOS,1516,5569
2704,Apple M2 3474 MHz (8 cores),macOS,2634,9916
2705,Apple M2 1952 MHz (8 cores),macOS,1492,5298
2706,Apple M2 1948 MHz (8 cores),macOS,740,981
2707,Apple M2 3479 MHz (8 cores),macOS,2625,9980
2708,Apple M2 1948 MHz (8 cores),macOS,2617,10063
2709,Apple M2 1945 MHz (8 cores),macOS,1299,2524
2710,Apple M2 3477 MHz (8 cores),macOS,2587,9935
2711,Apple M2 3478 MHz (8 cores),macOS,2597,10007
2712,Apple M2 3476 MHz (8 cores),macOS,2567,9531
2713,Apple M2 3299 MHz (8 cores),macOS,2507,8357
2714,Apple M2 3481 MHz (8 cores),macOS,2636,10102
2715,Apple M2 1953 MHz (8 cores),macOS,1494,5926
2716,Apple M2 3474 MHz (8 cores),macOS,2597,9203
2717,Apple M2 3478 MHz (8 cores),macOS,2651,9880
2718,Apple M2 3478 MHz (8 cores),macOS,2621,9875
2719,Apple M2 1944 MHz (8 cores),macOS,1510,5708
2720,Apple M2 3479 MHz (8 cores),macOS,2625,10024
2721,Apple M2 3478 MHz (8 cores),macOS,2605,10031
2722,Apple M2 3479 MHz (8 cores),macOS,2615,9917
2723,Apple M2 3480 MHz (8 cores),macOS,2633,9945
2724,Apple M2 3472 MHz (8 cores),macOS,2623,9998
2725,Apple M2 1949 MHz (8 cores),macOS,1494,5348
2726,Apple M2 3475 MHz (8 cores),macOS,2600,10098
2727,Apple M2 3470 MHz (8 cores),macOS,2634,9907
2728,Apple M2 3474 MHz (8 cores),macOS,2627,9464
2729,Apple M2 3475 MHz (8 cores),macOS,2550,9311
2730,Apple M2 3479 MHz (8 cores),macOS,2587,9850
2731,Apple M2 3477 MHz (8 cores),macOS,2638,10126
2732,Apple M2 3314 MHz (8 cores),macOS,2628,10018
2733,Apple M2 3300 MHz (8 cores),macOS,2521,9336
2734,Apple M2 3475 MHz (8 cores),macOS,2651,10191
2735,Apple M2 3477 MHz (8 cores),macOS,2616,10090
2736,Apple M2 3468 MHz (8 cores),macOS,2639,9914
2737,Apple M2 1952 MHz (8 cores),macOS,1419,4282
2738,Apple M2 3460 MHz (8 cores),macOS,2634,9987
2739,Apple M2 3468 MHz (8 cores),macOS,2612,10060
2740,Apple M2 3460 MHz (8 cores),macOS,2636,10065
2741,Apple M2 3479 MHz (8 cores),macOS,2622,9877
2742,Apple M2 3475 MHz (8 cores),macOS,2612,9838
2743,Apple M2 3475 MHz (8 cores),macOS,2665,10074
2744,Apple M2 3480 MHz (8 cores),macOS,2619,10029
2745,Apple M2 3477 MHz (8 cores),macOS,2619,9876
2746,Apple M2 3478 MHz (8 cores),macOS,2598,9909
2747,Apple M2 3475 MHz (8 cores),macOS,2633,10028
2748,Apple M2 1954 MHz (8 cores),macOS,1492,5801
2749,Apple M2 3467 MHz (8 cores),macOS,2613,9727
2750,Apple M2 1952 MHz (8 cores),macOS,1487,5786
2751,Apple M2 1950 MHz (8 cores),macOS,1720,9788
2752,Apple M2 1950 MHz (8 cores),macOS,2640,10079
2753,Apple M2 3475 MHz (8 cores),macOS,2621,9677
2754,Apple M2 3476 MHz (8 cores),macOS,2561,9329
2755,Apple M2 3477 MHz (8 cores),macOS,2572,10080
2756,Apple M2 3480 MHz (8 cores),macOS,2576,9952
2757,Apple M2 1952 MHz (8 cores),macOS,1495,5784
2758,Apple M2 3465 MHz (8 cores),macOS,2647,10061
2759,Apple M2 3471 MHz (8 cores),macOS,2603,9770
2760,Apple M2 1952 MHz (8 cores),macOS,1493,5788
2761,Apple M2 3475 MHz (8 cores),macOS,2600,9817
2762,Apple M2 3472 MHz (8 cores),macOS,2576,10067
2763,Apple M2 3452 MHz (8 cores),macOS,2566,9602
2764,Apple M2 3475 MHz (8 cores),macOS,2612,9870
2765,Apple M2 3365 MHz (8 cores),macOS,2368,8757
2766,Apple M2 3475 MHz (8 cores),macOS,2597,9968
2767,Apple M2 1947 MHz (8 cores),macOS,2596,9733
2768,Apple M2 3475 MHz (8 cores),macOS,2589,10022
2769,Apple M2 3475 MHz (8 cores),macOS,2586,10069
2770,Apple M2 1947 MHz (8 cores),macOS,1486,5799
