,CPU Name,Platform Name,Single-core Score,Multi-core Score,quarry
7343,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1722,3887,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7344,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1387,3163,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7345,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1810,5651,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7346,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1606,3658,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7347,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1649,3961,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7348,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1752,3986,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7349,AMD Ryzen 5 5500H 3301 MHz (4 cores),Windows,1684,5524,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+
7350,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1904,7768,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7351,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1870,6907,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7352,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1888,6812,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7353,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1806,7573,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7354,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,822,3954,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7355,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1886,6926,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7356,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1821,7248,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7357,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1445,6560,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7358,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1419,6375,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7359,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1694,5708,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7360,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1712,3799,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7361,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1745,6426,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7362,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,776,3927,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7363,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1799,6504,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7364,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1428,5845,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7365,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,2066,9137,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7366,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1222,4687,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7367,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1825,6246,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7368,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1887,6682,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7369,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1753,6528,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7370,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1754,4724,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7371,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1867,6933,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7372,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1755,6200,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7373,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1718,4243,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7374,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1782,6574,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7375,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1788,6921,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7376,AMD Ryzen 5 5600H 3300 MHz (6 cores),macOS,1729,6198,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7377,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1776,6888,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7378,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1749,4430,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7379,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1879,6675,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7380,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1664,6368,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7381,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1805,4665,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7382,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1815,7168,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7383,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1752,6602,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7384,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1923,8497,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7385,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1795,7513,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7386,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1763,6577,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7387,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1814,6700,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7388,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1772,6533,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7389,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1510,4400,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7390,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1569,5274,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7391,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1842,6154,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7392,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1782,6632,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7393,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1766,6605,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7394,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1857,7219,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7395,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1493,6075,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7396,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1869,6895,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7397,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1826,6230,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7398,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1667,5263,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7399,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1475,6184,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7400,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1000,2144,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7401,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1965,8406,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7402,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1857,6802,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7403,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,2062,9062,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7404,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1695,5481,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7405,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1798,6846,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7406,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1799,4476,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7407,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1796,6698,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7408,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,708,2750,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7409,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1892,7685,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7410,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1881,7666,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7411,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1500,6006,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7412,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1582,5390,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7413,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1883,7665,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7414,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1894,7693,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7415,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1864,6637,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7416,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1698,6270,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7417,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1495,6129,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7418,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1164,4330,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7419,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1159,4290,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7420,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1820,6732,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7421,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1882,6876,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7422,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1874,7747,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7423,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1843,7488,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7424,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1881,7045,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7425,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1119,4907,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7426,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1867,6740,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7427,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1863,6613,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7428,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1901,6885,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7429,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1851,7190,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7430,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1803,6156,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7431,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1906,7483,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7432,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1838,5759,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7433,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1644,3926,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7434,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1891,8336,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7435,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1794,7544,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7436,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1696,5514,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7437,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,441,6075,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7438,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1610,5262,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7439,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1738,6199,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7440,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,2063,8966,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7441,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1876,8350,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7442,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1888,7113,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7443,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1745,4201,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7444,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1847,6643,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7445,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1801,6606,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7446,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1754,6163,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7447,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1788,6403,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7448,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1605,5755,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7449,AMD Ryzen 5 5600H 4279 MHz (6 cores),Linux,1696,6523,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7450,AMD Ryzen 5 5600H 4279 MHz (6 cores),Linux,1794,6630,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7451,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1782,4762,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7452,AMD Ryzen 5 5600H 4279 MHz (6 cores),Linux,1826,6358,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7453,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1686,4831,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7454,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1654,5032,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7455,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1785,4776,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7456,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1850,7641,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7457,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1813,7513,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7458,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1090,3232,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7459,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1043,3428,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7460,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1201,3962,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7461,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1656,4186,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7462,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1621,4121,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7463,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1682,3934,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7464,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1850,7479,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7465,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1899,7020,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7466,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1878,6704,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7467,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1202,6404,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7468,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1876,7647,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7469,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1769,7309,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7470,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1703,4970,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7471,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1760,4869,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7472,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1746,5448,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7473,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1787,4664,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7474,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1510,6201,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7475,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1851,6869,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7476,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1796,6510,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7477,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1728,5846,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7478,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1880,6666,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7479,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1889,7596,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7480,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1879,7723,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7481,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1851,7627,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7482,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1809,6684,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7483,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1902,7800,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7484,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1793,6635,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7485,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1668,5979,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7486,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1601,6163,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7487,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1760,5928,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7488,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1320,4054,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7489,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1827,6519,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7490,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1805,4829,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7491,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1882,6805,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7492,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1571,4139,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7493,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1974,7303,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7494,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1830,6658,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7495,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1902,8373,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7496,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1877,6898,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7497,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1866,7686,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7498,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1643,3108,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7499,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1608,3570,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7500,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1772,3259,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7501,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1780,3958,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7502,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1868,7632,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7503,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1772,6594,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7504,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,836,3997,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7505,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1738,4573,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7506,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1859,6947,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7507,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1838,7664,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7508,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1818,5712,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7509,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1624,4849,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7510,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1857,6672,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7511,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1651,4687,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7512,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1172,4605,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7513,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1664,5552,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7514,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1836,6557,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7515,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1848,6647,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7516,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1133,4164,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7517,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1521,2170,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7518,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1481,2144,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7519,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1611,2491,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7520,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1642,2171,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7521,AMD Ryzen 5 5600H 3300 MHz (6 cores),Linux,1547,2490,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7522,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1915,7719,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7523,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1763,6992,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7524,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1815,6735,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7525,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1941,6877,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7526,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1943,6813,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
7527,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1936,6835,https://browser.geekbench.com/search?q=Lenovo+Ryzen+5+5600H+
