,index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,quarry,urls_quarry,num_pages
289,301,chuwi,Chuwi CoreBook X Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),34990,54,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2160,1440,windows,1,Chuwi 10th Gen Core i5 ,https://browser.geekbench.com/search?q=Chuwi+10th+Gen+Core+i5+,0
290,302,avita,Avita Liber Liber E AM14A2INL54F Laptop (AMD Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win11 Home),32949,50,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,Avita AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Avita+AMD+Ryzen+5+5500U+,0
291,303,lenovo,Lenovo ThinkPad X1 Fold Gen 1 Laptop (Intel Core i5/ 8GB/ 1TB SSD/ Win10 Pro),150000,64,intel,core i5,5,5,8,SSD,1024,No secondary storage,0,intel,integrated,True,13.3,2048,1536,windows,1,Lenovo Intel Core i5 ,https://browser.geekbench.com/search?q=Lenovo+Intel+Core+i5+,1351
292,304,dell,Dell G16 7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),208490,80,intel,core i9,24,32,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Dell 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i9+,14
293,305,hp,HP Envy x360 15-fh0014AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),79467,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1,HP AMD Ryzen 5 7530U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7530U+,10
294,306,lenovo,Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),56990,57,intel,core i5,8,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
295,307,lenovo,Lenovo Ideapad Flex 5 14IAU7 82R700KHIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),54990,58,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Lenovo 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i3+,1
296,308,hp,HP 250 G9 95X38PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),57500,51,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,dos,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
297,309,hp,HP 240 G9 8J0S5PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),54599,58,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,dos,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
298,310,lenovo,Lenovo ThinkBook 14 21DH00C1IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),62999,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
299,311,lenovo,Lenovo IdeaPad Slim 1 82R400BGIN Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),36490,50,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500U+,82
300,312,lenovo,Lenovo V14 82KAA0AMIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),45990,58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,dos,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
301,313,lenovo,Lenovo V14 82KAA01QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),46990,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
302,314,msi,MSI Thin GF63 11UC-1494IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),66350,69,intel,core i7,8,16,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,MSI 11th Gen Core i7 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i7+,0
303,315,lenovo,Lenovo IdeaPad Slim 3i 82RK011EIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),62990,66,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i7 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i7+,27
304,316,dell,"Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U,/ 8GB/ 512GB SSD/ Win11)",36731,53,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,"Dell AMD Ryzen R3-7320U, ","https://browser.geekbench.com/search?q=Dell+AMD+Ryzen+R3-7320U,+",0
305,317,hp,HP 15s-EQ2084AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),51901,62,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 7 5700U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+5700U+,29
306,318,dell,Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),59890,58,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Dell 13th Gen Core i3 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i3+,2
307,319,lenovo,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),73990,57,intel,core i5,8,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Lenovo 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i5+,16
308,320,lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),61990,60,intel,core i5,8,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
309,321,hp,HP 250 G9 95X40PA Laptop (12th Gen Core i7/ 8GB/ 512 GB SSD/ DOS),67288,52,intel,core i7,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,dos,1,HP 12th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i7+,13
310,322,dell,Dell Inspiron 3520 IN3520RVTGV001ORB1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990,49,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Dell+11th+Gen+Core+i3+,0
311,323,lenovo,Lenovo Thinkpad E14 G4 21E3S00P00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),74900,63,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,No information,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
312,324,dell,Dell Latitude 7440 14 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),152000,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,No information,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
313,325,lenovo,Lenovo IdeaPad Slim 3 82H803U0IN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),31990,51,intel,core i3,2,4,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i3+,0
314,326,acer,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),29990,47,intel,core i3,8,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer Intel Core i3 N305 ,https://browser.geekbench.com/search?q=Acer+Intel+Core+i3+N305+,5
315,327,acer,Acer Aspire Lite 15 AL15-51 2023  Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win11),46500,64,intel,core i5,4,8,16,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
316,328,lenovo,Lenovo ThinkPad X1 Carbon 21HMS00000 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro),218990,64,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Lenovo 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i7+,60
317,329,avita,Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),32550,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Avita 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Avita+12th+Gen+Core+i3+,0
318,330,acer,Acer TravelMate P2 TMP214-53 14 Business Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),49990,64,intel,core i7,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Acer 11th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i7+,0
319,331,acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),44999,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i5+,4
320,332,acer,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),42999,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i5+,4
321,333,avita,Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),19421,41,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Avita Celeron N4020 ,https://browser.geekbench.com/search?q=Avita+Celeron+N4020+,1
322,334,apple,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 1TB SSD/ macOS),189900,53,apple,m3,8,8,8,SSD,1024,No secondary storage,0,apple,apple,False,14.2,3024,1964,mac,1,Apple MacBook Pro 14 2023 Apple M3 ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+14+2023+Apple+M3+,609
323,335,apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),239900,58,apple,m3,12,12,8,SSD,1024,No secondary storage,0,apple,apple,False,14.2,3024,1964,mac,1,Apple MacBook Pro 14 2023 Apple M3 Pro ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+14+2023+Apple+M3+Pro+,609
324,336,lenovo,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),123190,67,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,13.3,2560,1600,windows,1,Lenovo 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i7+,60
325,337,asus,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),32825,37,intel,celeron,2,2,8,HDD,128,No secondary storage,0,intel,integrated,False,15.6,1920,1080,chrome,1,Asus Celeron N4500 ,https://browser.geekbench.com/search?q=Asus+Celeron+N4500+,3
326,338,lenovo,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),68990,66,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 7535HS  ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS++,5
327,339,acer,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),46990,63,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i5+,4
328,340,lenovo,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),107911,75,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 7 7840HS ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7+7840HS+,125
329,341,lenovo,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51894,65,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 5500H ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500H+,2
330,342,asus,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),30199,44,intel,celeron,2,2,8,HDD,128,No secondary storage,0,intel,integrated,True,14.0,1920,1080,chrome,1,Asus Celeron N4500 ,https://browser.geekbench.com/search?q=Asus+Celeron+N4500+,3
331,343,avita,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),20999,43,intel,celeron,2,2,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Avita Celeron N4020 ,https://browser.geekbench.com/search?q=Avita+Celeron+N4020+,1
332,344,apple,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 512GB SSD/ macOS),169900,51,apple,m3,8,8,8,SSD,512,No secondary storage,0,apple,apple,False,14.2,3024,1964,mac,1,Apple MacBook Pro 14 2023 Apple M3 ,https://browser.geekbench.com/search?q=Apple+MacBook+Pro+14+2023+Apple+M3+,609
333,345,hp,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),155299,70,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,HP 13th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i7+,36
334,346,hp,HP Omen 16-xd0005AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),111943,78,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP AMD Ryzen 7 7840HS ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+,44
335,347,hp,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),76599,69,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
336,348,hp,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40990,57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i3+,1
337,349,acer,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),46490,63,intel,core i5,4,8,8,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
338,350,lenovo,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),46990,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,3,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
339,351,hp,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99470,77,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i7+,13
340,352,lenovo,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),359095,86,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Lenovo 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i9+,38
341,353,microsoft,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),79990,58,intel,core i5,10,12,8,SSD,256,No secondary storage,0,intel,integrated,True,12.4,1536,1024,windows,1,Microsoft 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Microsoft+12th+Gen+Core+i5+,93
342,354,acer,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56990,56,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Acer 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i5+,10
343,355,acer,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),39800,62,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Acer+AMD+Ryzen+5+5500U+,32
344,356,dell,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),88990,64,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
345,357,lenovo,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55190,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
346,358,hp,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),112990,76,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP AMD Ryzen 7 7840HS ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+7840HS+,44
347,359,asus,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),86500,67,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Ryzen 7 5800HS ,https://browser.geekbench.com/search?q=Asus+Ryzen+7+5800HS+,0
348,360,msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),199990,80,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,MSI 13th Gen Core i7 ,https://browser.geekbench.com/search?q=MSI+13th+Gen+Core+i7+,1
349,361,dell,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),105490,75,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i7+,54
350,362,lenovo,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),61990,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,Lenovo AMD Ryzen 5 5500U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5500U+,82
351,363,asus,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),47550,58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,Asus Ryzen 5 7520U ,https://browser.geekbench.com/search?q=Asus+Ryzen+5+7520U+,1
352,364,asus,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),64990,65,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus AMD Ryzen 5 7530U ,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+5+7530U+,0
353,365,lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),49499,54,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,3,Lenovo 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i3+,0
354,366,lenovo,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),36990,53,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 7520U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7520U+,7
355,367,hp,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),90999,72,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
356,368,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),34590,57,intel,core i3,6,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i3+,1
357,369,lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),32490,56,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 3 7320U  ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+3+7320U++,7
358,370,asus,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99111,69,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
359,371,lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55700,69,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
360,372,hp,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),35900,60,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,HP 12th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i3+,1
361,373,lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70190,67,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 7 6800H ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7+6800H+,69
362,374,lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),92190,75,intel,core i5,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,Lenovo 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i5+,16
363,375,asus,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),27990,45,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus Celeron N4500 ,https://browser.geekbench.com/search?q=Asus+Celeron+N4500+,3
364,376,asus,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),79970,63,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Ryzen 7 5800HS ,https://browser.geekbench.com/search?q=Asus+Ryzen+7+5800HS+,0
